,cdx_ig,cdx_hy
2009-07-15,124.425,921.406
2009-07-16,123.762,934.143
2009-07-17,123.978,927.01
2009-07-20,118.311,895.314
2009-07-21,115.838,887.163
2009-07-22,117.389,887.643
2009-07-23,111.142,840.86
2009-07-24,111.336,840.146
2009-07-27,106.822,820.842
2009-07-28,108.516,822.617
2009-07-29,108.472,813.21
2009-07-30,105.761,785.305
2009-07-31,103.485,756.292
2009-08-03,103.358,734.726
2009-08-04,105.23,755.075
2009-08-05,104.602,753.87
2009-08-06,103.106,750.999
2009-08-07,97.419,736.267
2009-08-10,98.064,742.798
2009-08-11,105.075,781.074
2009-08-12,105.435,794.338
2009-08-13,106.379,810.441
2009-08-14,108.356,832.958
2009-08-17,113.238,880.991
2009-08-18,111.515,834.181
2009-08-19,114.164,856.29
2009-08-20,111.486,837.755
2009-08-21,105.703,801.225
2009-08-24,106.035,795.195
2009-08-25,106.121,804.512
2009-08-26,105.851,814.46
2009-08-27,105.652,814.271
2009-08-28,106.167,826.529
2009-08-31,109.57,839.968
2009-09-01,112.621,851.116
2009-09-02,114.797,863.354
2009-09-03,114.401,865.813
2009-09-04,111.934,857.945
2009-09-08,106.272,807.226
2009-09-09,103.493,788.501
2009-09-10,100.41,751.772
2009-09-11,100.952,721.558
2009-09-14,97.212,697.049
2009-09-15,94.098,651.922
2009-09-16,88.229,633.585
2009-09-17,91.615,648.356
2009-09-18,92.335,657.015
2009-09-21,92.167,
2009-09-22,91.266,
2009-09-23,93.282,
2009-09-24,95.94,
2009-09-25,100.063,
2009-09-28,96.736,
2009-09-29,98.314,690.945
2009-09-30,102.33,714.851
2009-10-01,110.075,748.243
2009-10-02,107.459,719.162
2009-10-05,102.721,688.308
2009-10-06,102.951,680.8
2009-10-07,103.36,688.769
2009-10-08,103.56,680.213
2009-10-09,102.641,679.209
2009-10-13,101.066,674.513
2009-10-14,96.399,637.319
2009-10-15,96.962,646.718
2009-10-16,98.502,648.393
2009-10-19,96.859,639.989
2009-10-20,98.583,644.903
2009-10-21,102.016,654.995
2009-10-22,99.4,645.721
2009-10-23,100.13,648.887
2009-10-26,102.731,665.397
2009-10-27,104.747,687.308
2009-10-28,109.834,712.658
2009-10-29,103.6,670.945
2009-10-30,109.241,710.912
2009-11-02,108.663,714.261
2009-11-03,107.786,717.974
2009-11-04,106.195,708.298
2009-11-05,104.747,698.24
2009-11-06,103.727,698.593
2009-11-09,99.095,670.954
2009-11-10,98.897,666.102
2009-11-12,100.462,669.247
2009-11-13,100.159,680.989
2009-11-16,99.775,663.777
2009-11-17,100.463,662.023
2009-11-18,100.463,666.356
2009-11-19,102.968,677.525
2009-11-20,103.573,685.178
2009-11-23,102.87,670.852
2009-11-24,103.511,680.463
2009-11-25,103.348,672.519
2009-11-27,107.383,699.584
2009-11-30,107.409,689.283
2009-12-01,103.693,668.204
2009-12-02,102.459,658.821
2009-12-03,102.367,655.962
2009-12-04,100.586,634.587
2009-12-07,98.288,630.259
2009-12-08,98.768,631.078
2009-12-09,98.819,632.689
2009-12-10,97.139,620.215
2009-12-11,94.851,597.475
2009-12-14,92.613,575.333
2009-12-15,93.343,589.614
2009-12-16,91.394,569.655
2009-12-17,92.303,575.439
2009-12-18,89.962,556.756
2009-12-21,87.045,532.164
2009-12-22,85.685,526.63
2009-12-23,85.112,522.816
2009-12-24,84.181,512.918
2009-12-28,83.905,514.38
2009-12-29,84.457,516.77
2009-12-30,85.871,524.66
2009-12-31,86.762,531.835
2010-01-04,83.7,505.109
2010-01-05,82.353,499.828
2010-01-06,78.655,497.414
2010-01-07,80.556,504.208
2010-01-08,79.436,501.132
2010-01-11,77.561,483.167
2010-01-12,80.428,502.218
2010-01-13,81.051,502.505
2010-01-14,82.138,504.365
2010-01-15,85.332,519.301
2010-01-19,86.396,524.652
2010-01-20,86.822,530.71
2010-01-21,92.034,565.227
2010-01-22,97.86,593.785
2010-01-25,97.032,592.9
2010-01-26,96.006,585.23
2010-01-27,97.308,589.052
2010-01-28,97.996,586.015
2010-01-29,98.661,596.948
2010-02-01,96.994,594.934
2010-02-02,94.617,574.623
2010-02-03,94.133,563.911
2010-02-04,101.598,601.626
2010-02-05,103.646,620.81
2010-02-08,108.444,652.972
2010-02-09,104.656,646.946
2010-02-10,103.743,653.715
2010-02-11,100.321,639.872
2010-02-12,101.275,654.268
2010-02-16,100.435,643.756
2010-02-17,98.473,621.279
2010-02-18,94.901,593.029
2010-02-19,93.317,585.883
2010-02-22,93.37,584.645
2010-02-23,96.464,606.01
2010-02-24,95.849,604.984
2010-02-25,96.438,605.799
2010-02-26,94.079,593.411
2010-03-18,86.812,530.508
2010-03-19,89.578,544.014
2010-03-22,89.625,
2010-03-23,85.986,518.472
2010-03-24,88.592,529.486
2010-03-25,88.208,530.789
2010-03-26,87.194,528.889
2010-03-29,85.112,529.334
2010-03-30,86.198,536.425
2010-03-31,87.954,553.168
2010-04-01,86.781,546.529
2010-04-02,84.967,532.354
2010-04-05,83.185,522.862
2010-04-06,83.851,522.913
2010-04-07,87.147,530.761
2010-04-08,86.683,523.902
2010-04-09,85.169,508.13
2010-04-12,83.957,499.481
2010-04-13,83.273,491.354
2010-04-14,82.349,477.358
2010-04-15,81.665,469.097
2010-04-16,86.981,489.671
2010-04-19,87.939,491.57
2010-04-20,88.476,479.434
2010-04-21,87.622,484.174
2010-04-22,88.808,482.5
2010-04-23,88.384,476.538
2010-04-26,90.387,477.205
2010-04-27,98.078,511.052
2010-04-28,93.484,495.346
2010-04-29,88.963,484.818
2010-04-30,91.331,499.908
2010-05-03,89.789,492.685
2010-05-04,96.994,515.933
2010-05-05,103.94,557.777
2010-05-06,126.944,629.935
2010-05-07,118.358,631.777
2010-05-10,98.983,550.402
2010-05-11,99.767,558.331
2010-05-12,97.164,536.072
2010-05-13,99.415,550.52
2010-05-14,107.323,580.622
2010-05-17,108.563,584.52
2010-05-18,117.486,618.41
2010-05-19,112.879,618.507
2010-05-20,122.208,677.499
2010-05-21,119.127,673.49
2010-05-24,122.611,683.005
2010-05-25,124.98,675.75
2010-05-26,123.468,675.028
2010-05-27,114.439,630.984
2010-05-28,116.28,629.266
2010-05-31,105.834,630.709
2010-06-01,120.619,658.19
2010-06-02,116.465,633.804
2010-06-03,115.75,626.359
2010-06-04,124.51,664.016
2010-06-07,128.819,688.181
2010-06-08,128.412,685.479
2010-06-09,130.18,699.04
2010-06-10,124.738,669.105
2010-06-11,124.245,663.271
2010-06-14,121.245,643.829
2010-06-15,117.549,608.989
2010-06-16,116.363,591.131
2010-06-17,112.349,580.962
2010-06-18,108.786,574.999
2010-06-21,106.558,574.936
2010-06-22,113.294,608.589
2010-06-23,114.203,606.732
2010-06-24,118.236,626.774
2010-06-25,112.786,604.856
2010-06-28,114.605,627.435
2010-06-29,120.798,644.142
2010-06-30,121.266,649.943
2010-07-01,121.16,647.458
2010-07-02,121.077,651.588
2010-07-05,121.286,655.853
2010-07-06,120.225,644.542
2010-07-07,114.776,609.201
2010-07-08,111.806,582.975
2010-07-09,108.944,577.542
2010-07-12,110.349,588.202
2010-07-13,105.995,562.549
2010-07-14,107.278,580.622
2010-07-15,106.657,575.906
2010-07-16,111.428,600.955
2010-07-19,111.322,604.606
2010-07-20,108.362,589.357
2010-07-21,109.83,595.956
2010-07-22,106.674,580.543
2010-07-23,104.702,567.824
2010-07-26,101.284,552.877
2010-07-27,100.729,549.316
2010-07-28,103.34,559.452
2010-07-29,101.92,553.097
2010-07-30,102.58,556.472
2010-08-02,97.288,534.548
2010-08-03,98.506,534.326
2010-08-04,97.617,531.823
2010-08-05,99.674,537.847
2010-08-06,102.183,548.083
2010-08-09,100.076,532.585
2010-08-10,102.731,516.023
2010-08-11,107.366,567.956
2010-08-12,107.206,574.275
2010-08-13,106.233,571.267
2010-08-16,108.544,579.497
2010-08-17,104.842,562.864
2010-08-18,103.594,556.785
2010-08-19,106.622,570.743
2010-08-20,106.894,572.171
2010-08-23,107.236,573.531
2010-08-24,110.303,587.848
2010-08-25,110.643,592.723
2010-08-26,112.31,600.973
2010-08-27,108.804,590.465
2010-08-30,111.208,602.089
2010-08-31,112.241,605.666
2010-09-01,106.747,581.625
2010-09-02,103.942,565.833
2010-09-03,101.627,558.514
2010-09-06,101.387,549.591
2010-09-07,104.706,571.325
2010-09-08,103.035,561.324
2010-09-09,102.198,561.913
2010-09-10,100.42,553.488
2010-09-13,100.184,550.64
2010-09-14,101.358,549.39
2010-09-15,101.292,546.488
2010-09-16,101.588,546.921
2010-09-17,101.587,544.664
2010-09-20,101.545,534.364
2010-09-21,108.802,540.878
2010-09-22,111.724,545.706
2010-09-23,114.367,560.313
2010-09-24,109.149,542.876
2010-09-27,110.365,542.867
2010-09-28,109.248,535.792
2010-09-29,108.1,529.041
2010-09-30,107.18,
2010-10-01,104.788,553.285
2010-10-04,105.777,556.788
2010-10-05,99.497,534.543
2010-10-06,99.523,531.251
2010-10-07,99.231,519.51
2010-10-08,97.565,514.754
2010-10-11,97.596,514.995
2010-10-12,98.148,511.93
2010-10-13,96.701,501.8
2010-10-14,99.711,513.73
2010-10-15,100.222,514.789
2010-10-18,98.319,511.801
2010-10-19,101.639,528.305
2010-10-20,99.352,516.527
2010-10-21,98.618,512.814
2010-10-22,98.024,505.452
2010-10-25,95.233,494.46
2010-10-26,94.379,491.16
2010-10-27,95.822,496.077
2010-10-28,95.984,497.183
2010-10-29,96.458,496.094
2010-11-01,96.542,497.58
2010-11-02,94.745,491.796
2010-11-03,93.713,482.854
2010-11-04,88.635,447.412
2010-11-05,88.008,445.117
2010-11-08,90.323,452.092
2010-11-09,92.967,463.063
2010-11-10,93.12,471.808
2010-11-11,93.094,505.318
2010-11-12,96.412,493.711
2010-11-15,96.272,509.249
2010-11-16,97.444,525.44
2010-11-17,95.55,516.49
2010-11-18,93.58,497.646
2010-11-19,92.882,492.854
2010-11-22,94.288,500.413
2010-11-23,98.484,524.832
2010-11-24,96.786,522.597
2010-11-25,96.905,524.37
2010-11-26,99.006,534.935
2010-11-29,100.362,543.478
2010-11-30,103.1,548.892
2010-12-01,99.425,519.77
2010-12-02,96.203,488.878
2010-12-03,95.479,489.848
2010-12-06,94.7,487.111
2010-12-07,94.046,479.535
2010-12-08,92.777,480.844
2010-12-09,91.676,479.916
2010-12-10,91.473,474.16
2010-12-13,90.837,466.375
2010-12-14,90.453,459.679
2010-12-15,91.609,464.643
2010-12-16,90.663,462.013
2010-12-17,91.052,463.535
2010-12-20,90.263,461.769
2010-12-21,89.552,455.417
2010-12-22,89.604,452.638
2010-12-23,90.432,455.366
2010-12-24,90.599,455.802
2010-12-27,90.844,457.417
2010-12-28,90.843,455.704
2010-12-29,90.566,454.241
2010-12-30,90.347,451.034
2010-12-31,90.474,451.141
2011-01-03,88.901,438.445
2011-01-04,87.783,438.162
2011-01-05,88.585,440.278
2011-01-06,92.325,449.736
2011-01-07,94.19,455.583
2011-01-10,94.889,461.333
2011-01-11,92.007,447.896
2011-01-12,89.951,438.624
2011-01-13,90.865,443.142
2011-01-14,89.359,435.443
2011-01-17,89.742,389.769
2011-01-18,88.871,434.179
2011-01-19,90.222,442.805
2011-01-20,90.868,445.406
2011-01-21,89.283,438.96
2011-01-24,88.258,432.443
2011-01-25,89.129,431.381
2011-01-26,89.255,433.848
2011-01-27,89.609,434.343
2011-01-28,92.929,446.935
2011-01-31,91.192,440.213
2011-02-01,89.87,434.228
2011-02-02,89.844,434.426
2011-02-03,89.132,429.908
2011-02-04,88.674,427.347
2011-02-07,87.058,416.7
2011-02-08,86.527,411.815
2011-02-09,88.725,418.043
2011-02-10,89.214,420.793
2011-02-11,87.633,415.386
2011-02-14,88.119,418.332
2011-02-15,88.768,420.135
2011-02-16,88.277,418.665
2011-02-17,87.151,413.667
2011-02-18,87.589,415.277
2011-02-21,87.768,414.832
2011-02-22,91.841,431.186
2011-02-23,94.568,443.666
2011-02-24,93.612,442.179
2011-02-25,91.319,438.101
2011-02-28,90.413,430.302
2011-03-01,93.022,441.023
2011-03-02,93.508,446.587
2011-03-03,91.04,436.051
2011-03-04,92.23,441.307
2011-03-07,93.019,445.458
2011-03-08,92.571,443.108
2011-03-09,93.644,448.351
2011-03-10,96.176,461.746
2011-03-11,95.171,455.986
2011-03-14,96.099,460.794
2011-03-15,98.144,475.159
2011-03-16,100.896,495.283
2011-03-17,98.833,481.496
2011-03-18,95.843,462.463
2011-03-21,96.0,455.008
2011-03-22,96.759,458.739
2011-03-23,96.751,458.144
2011-03-24,94.585,446.67
2011-03-25,95.019,451.515
2011-03-28,95.962,452.169
2011-03-29,96.272,450.58
2011-03-30,95.042,443.622
2011-03-31,95.827,451.774
2011-04-01,94.006,438.126
2011-04-04,93.318,433.387
2011-04-05,93.704,435.107
2011-04-06,92.758,432.571
2011-04-07,93.652,435.485
2011-04-08,93.603,434.096
2011-04-11,93.894,436.475
2011-04-12,94.993,444.823
2011-04-13,95.02,448.096
2011-04-14,94.708,446.237
2011-04-15,94.013,443.304
2011-04-18,95.676,453.094
2011-04-19,94.723,448.823
2011-04-20,92.618,438.227
2011-04-21,93.084,439.362
2011-04-22,93.306,441.103
2011-04-25,93.597,442.885
2011-04-26,92.715,437.459
2011-04-27,91.662,434.038
2011-04-28,89.569,428.232
2011-04-29,87.821,422.166
2011-05-02,88.522,424.382
2011-05-03,89.022,428.332
2011-05-04,89.773,434.463
2011-05-05,90.539,436.884
2011-05-06,90.438,437.246
2011-05-09,89.358,431.212
2011-05-10,88.542,425.631
2011-05-11,89.218,430.485
2011-05-12,88.495,430.017
2011-05-13,89.527,432.663
2011-05-16,89.523,436.148
2011-05-17,90.279,443.998
2011-05-18,88.808,441.137
2011-05-19,88.652,438.261
2011-05-20,89.852,445.057
2011-05-23,91.782,453.993
2011-05-24,91.468,453.764
2011-05-25,90.892,452.182
2011-05-26,90.518,449.704
2011-05-27,90.676,450.063
2011-05-31,89.501,446.869
2011-06-01,92.037,460.972
2011-06-02,92.984,464.227
2011-06-03,94.688,473.717
2011-06-06,96.057,481.792
2011-06-07,95.736,480.742
2011-06-08,98.082,500.391
2011-06-09,98.041,497.444
2011-06-10,99.091,506.856
2011-06-13,99.543,506.976
2011-06-14,96.783,490.667
2011-06-15,99.927,509.525
2011-06-16,100.575,513.665
2011-06-17,99.587,506.979
2011-06-20,99.547,506.075
2011-06-21,96.526,489.626
2011-06-22,97.512,492.535
2011-06-23,98.584,499.89
2011-06-24,101.077,513.844
2011-06-27,100.124,509.399
2011-06-28,98.082,498.101
2011-06-29,94.895,480.231
2011-06-30,91.989,459.891
2011-07-01,89.719,445.561
2011-07-04,89.554,440.654
2011-07-05,91.472,453.77
2011-07-06,92.346,460.186
2011-07-07,90.752,445.636
2011-07-08,92.449,457.8
2011-07-11,96.455,478.813
2011-07-12,98.016,487.942
2011-07-13,96.449,484.369
2011-07-14,96.621,486.026
2011-07-15,97.267,490.083
2011-07-18,99.061,502.348
2011-07-19,96.311,491.356
2011-07-20,94.642,479.708
2011-07-21,92.479,461.804
2011-07-22,92.688,470.995
2011-07-25,94.685,471.693
2011-07-26,94.503,472.989
2011-07-27,96.255,485.338
2011-07-28,95.905,486.718
2011-07-29,96.317,488.471
2011-08-01,95.818,500.401
2011-08-02,98.654,522.438
2011-08-03,97.569,519.012
2011-08-04,104.09,577.087
2011-08-05,103.07,580.994
2011-08-08,115.197,685.803
2011-08-09,110.072,630.426
2011-08-10,115.537,682.044
2011-08-11,116.662,675.136
2011-08-12,115.394,652.069
2011-08-15,109.575,607.393
2011-08-16,112.594,632.729
2011-08-17,109.737,615.266
2011-08-18,117.077,668.56
2011-08-19,122.796,698.186
2011-08-22,126.829,714.489
2011-08-23,126.044,700.983
2011-08-24,124.883,701.086
2011-08-25,125.762,716.507
2011-08-26,126.288,723.314
2011-08-29,120.423,668.462
2011-08-30,118.177,655.29
2011-08-31,114.583,629.102
2011-09-01,117.502,643.653
2011-09-02,121.091,669.105
2011-09-05,120.461,
2011-09-06,126.737,695.939
2011-09-07,121.743,665.396
2011-09-08,124.754,680.257
2011-09-09,131.692,731.964
2011-09-12,135.979,741.042
2011-09-13,131.369,704.388
2011-09-14,128.919,688.65
2011-09-15,125.163,663.419
2011-09-16,125.37,664.924
2011-09-19,127.624,675.915
2011-09-20,127.625,663.915
2011-09-22,145.193,726.049
2011-09-23,140.708,718.565
2011-09-26,136.954,696.934
2011-09-27,136.325,696.93
2011-09-28,141.298,
2011-09-29,139.838,
2011-09-30,144.338,
2011-10-03,150.304,886.942
2011-10-04,147.655,864.722
2011-10-05,145.269,835.279
2011-10-06,139.075,803.84
2011-10-07,139.52,805.924
2011-10-10,139.441,808.053
2011-10-11,134.906,769.462
2011-10-12,130.595,732.068
2011-10-13,132.817,743.844
2011-10-14,130.331,726.497
2011-10-17,134.858,755.68
2011-10-18,133.042,738.064
2011-10-19,134.825,745.058
2011-10-20,134.117,741.754
2011-10-21,131.702,722.025
2011-10-24,126.656,689.771
2011-10-25,130.201,709.204
2011-10-26,126.311,692.007
2011-10-27,113.904,623.434
2011-10-28,114.56,618.816
2011-10-31,121.336,657.145
2011-11-01,127.516,703.902
2011-11-02,125.999,690.968
2011-11-03,121.128,661.655
2011-11-04,123.824,673.983
2011-11-07,124.255,675.738
2011-11-08,121.908,664.756
2011-11-09,130.189,730.633
2011-11-10,130.32,733.668
2011-11-11,129.977,735.365
2011-11-14,130.684,727.737
2011-11-15,133.084,733.63
2011-11-16,134.812,746.345
2011-11-17,137.264,767.479
2011-11-18,136.693,767.742
2011-11-21,140.248,795.822
2011-11-22,141.368,806.797
2011-11-23,146.804,830.467
2011-11-24,146.526,830.878
2011-11-25,146.946,833.468
2011-11-28,142.13,801.967
2011-11-29,140.423,794.353
2011-11-30,128.729,
2011-12-01,127.314,724.787
2011-12-02,126.613,716.818
2011-12-05,123.902,704.841
2011-12-06,122.78,694.393
2011-12-07,120.7,681.938
2011-12-08,126.668,725.211
2011-12-09,123.009,708.02
2011-12-12,126.644,729.086
2011-12-13,128.444,742.079
2011-12-14,131.136,
2011-12-15,131.007,751.107
2011-12-16,132.465,759.076
2011-12-19,133.384,768.227
2011-12-20,127.754,726.259
2011-12-21,125.768,718.653
2011-12-22,122.907,700.69
2011-12-23,122.946,700.061
2011-12-27,121.976,696.443
2011-12-28,123.258,703.878
2011-12-29,121.274,693.436
2011-12-30,121.424,693.33
2012-01-02,121.729,
2012-01-03,119.501,676.311
2012-01-04,119.979,666.008
2012-01-05,121.457,674.584
2012-01-06,121.536,678.648
2012-01-09,120.975,680.988
2012-01-10,117.997,668.842
2012-01-11,117.558,665.722
2012-01-12,116.228,661.051
2012-01-13,117.498,671.634
2012-01-16,117.627,671.108
2012-01-17,114.998,655.672
2012-01-18,111.342,629.616
2012-01-19,109.529,619.635
2012-01-20,107.745,610.704
2012-01-23,104.651,594.847
2012-01-24,105.558,599.554
2012-01-25,103.72,578.959
2012-01-26,102.946,579.834
2012-01-27,102.135,578.049
2012-01-30,104.398,589.384
2012-01-31,103.107,585.321
2012-02-01,101.854,579.657
2012-02-02,101.004,573.043
2012-02-03,96.19,566.323
2012-02-06,96.873,556.426
2012-02-07,96.93,559.697
2012-02-08,96.519,569.417
2012-02-09,98.386,584.696
2012-02-10,100.76,594.048
2012-02-13,98.669,583.181
2012-02-14,100.504,596.075
2012-02-15,102.85,612.955
2012-02-16,101.062,592.251
2012-02-17,100.646,592.174
2012-02-20,100.734,591.634
2012-02-21,99.623,592.279
2012-02-22,100.012,598.298
2012-02-23,98.662,598.512
2012-02-24,98.067,569.081
2012-02-27,97.635,567.311
2012-02-28,95.969,565.184
2012-02-29,96.188,572.987
2012-03-01,95.05,563.967
2012-03-02,96.154,575.028
2012-03-05,97.559,588.356
2012-03-06,100.082,612.96
2012-03-07,99.517,609.32
2012-03-08,98.411,595.193
2012-03-09,98.007,598.336
2012-03-12,97.756,597.725
2012-03-13,94.348,572.467
2012-03-14,93.319,575.83
2012-03-15,92.44,574.787
2012-03-16,91.043,566.414
2012-03-19,87.924,550.856
2012-03-20,87.938,554.207
2012-03-21,86.861,554.251
2012-03-22,90.579,572.992
2012-03-23,91.593,568.025
2012-03-26,89.666,556.062
2012-03-27,89.781,556.209
2012-03-28,91.221,565.219
2012-03-29,93.351,576.123
2012-03-30,91.948,573.441
2012-04-02,91.033,568.416
2012-04-03,91.339,573.893
2012-04-04,93.477,583.397
2012-04-05,97.816,593.595
2012-04-06,101.175,614.186
2012-04-09,103.243,614.349
2012-04-10,105.73,629.102
2012-04-11,103.334,624.967
2012-04-12,98.121,592.622
2012-04-13,103.25,624.442
2012-04-16,103.005,624.52
2012-04-17,100.148,612.378
2012-04-18,101.182,622.251
2012-04-19,101.772,626.328
2012-04-20,101.616,624.343
2012-04-23,103.069,626.312
2012-04-24,101.817,614.984
2012-04-25,99.656,602.145
2012-04-26,98.177,588.57
2012-04-27,96.547,578.448
2012-04-30,97.163,576.358
2012-05-01,96.266,577.684
2012-05-02,96.387,578.442
2012-05-03,98.418,585.516
2012-05-04,101.356,594.584
2012-05-07,102.824,600.759
2012-05-08,103.883,605.988
2012-05-09,106.361,625.859
2012-05-10,105.784,614.659
2012-05-11,111.59,626.692
2012-05-14,117.787,655.187
2012-05-15,120.601,671.286
2012-05-16,122.329,685.889
2012-05-17,126.254,704.283
2012-05-18,126.819,708.464
2012-05-21,121.739,671.548
2012-05-22,122.124,667.606
2012-05-23,122.06,669.457
2012-05-24,121.339,662.791
2012-05-25,121.384,656.062
2012-05-28,121.065,
2012-05-29,120.795,646.193
2012-05-30,126.276,669.877
2012-05-31,127.497,684.792
2012-06-01,131.15,702.488
2012-06-04,131.811,704.11
2012-06-05,130.429,685.397
2012-06-06,126.611,674.3
2012-06-07,126.426,674.222
2012-06-08,125.207,
2012-06-11,129.521,656.901
2012-06-12,128.403,645.93
2012-06-13,129.742,649.281
2012-06-14,125.692,638.158
2012-06-15,122.932,629.68
2012-06-18,124.76,
2012-06-19,120.843,
2012-06-20,119.545,609.562
2012-06-21,123.267,629.2
2012-06-22,120.949,610.285
2012-06-25,125.062,626.402
2012-06-26,124.752,626.651
2012-06-27,123.357,618.222
2012-06-28,124.331,620.919
2012-06-29,118.309,586.795
2012-07-02,115.358,576.99
2012-07-03,112.803,569.164
2012-07-04,113.672,576.02
2012-07-05,115.259,579.255
2012-07-06,119.161,589.808
2012-07-09,117.741,584.624
2012-07-10,118.052,588.622
2012-07-11,118.139,587.536
2012-07-12,119.873,596.444
2012-07-13,118.677,586.115
2012-07-16,119.798,594.644
2012-07-17,118.407,586.613
2012-07-18,115.402,578.99
2012-07-19,115.406,577.025
2012-07-20,118.402,589.933
2012-07-23,120.605,599.27
2012-07-24,123.711,612.794
2012-07-25,122.918,612.277
2012-07-26,118.913,595.007
2012-07-27,112.549,564.003
2012-07-30,114.017,566.53
2012-07-31,115.326,579.598
2012-08-01,113.395,568.994
2012-08-02,117.011,582.68
2012-08-03,111.604,556.857
2012-08-06,110.871,553.569
2012-08-07,111.519,553.3
2012-08-08,111.113,547.707
2012-08-09,111.376,550.584
2012-08-10,110.834,543.167
2012-08-13,111.358,553.398
2012-08-14,111.619,553.586
2012-08-15,111.887,557.4
2012-08-16,109.834,545.986
2012-08-17,108.602,540.462
2012-08-20,107.472,533.907
2012-08-21,107.59,535.625
2012-08-22,108.598,538.799
2012-08-23,110.929,551.254
2012-08-24,109.947,547.554
2012-08-27,109.742,543.574
2012-08-28,110.523,546.122
2012-08-29,110.484,544.248
2012-08-30,112.365,551.468
2012-08-31,111.5,541.898
2012-09-04,110.964,539.776
2012-09-05,110.444,539.747
2012-09-06,104.8,510.953
2012-09-07,103.122,497.337
2012-09-10,105.357,502.163
2012-09-11,104.056,493.124
2012-09-12,101.249,480.575
2012-09-13,96.36,455.002
2012-09-14,93.623,442.732
2012-09-17,95.8,448.612
2012-09-18,95.999,448.282
2012-09-19,95.968,448.529
2012-09-20,96.027,454.023
2012-09-21,96.374,455.762
2012-09-24,98.624,469.728
2012-09-25,102.487,495.868
2012-09-26,102.662,501.685
2012-09-27,98.859,501.68
2012-09-28,99.577,504.262
2012-10-01,99.449,501.438
2012-10-02,98.722,502.064
2012-10-03,96.727,495.728
2012-10-04,95.78,485.262
2012-10-05,95.827,484.305
2012-10-08,96.125,
2012-10-09,99.24,501.033
2012-10-10,99.818,508.698
2012-10-11,98.219,502.689
2012-10-12,98.776,506.324
2012-10-15,96.819,497.41
2012-10-16,93.472,476.141
2012-10-17,90.865,459.984
2012-10-18,92.143,469.053
2012-10-19,94.801,483.926
2012-10-22,95.358,489.159
2012-10-23,98.214,502.928
2012-10-24,100.096,517.16
2012-10-25,99.366,513.16
2012-10-26,99.48,516.424
2012-10-29,102.552,522.458
2012-10-30,102.418,530.302
2012-10-31,101.078,518.252
2012-11-01,98.089,505.87
2012-11-02,99.255,512.119
2012-11-05,98.91,511.122
2012-11-06,98.048,502.459
2012-11-07,101.754,523.472
2012-11-08,106.353,545.213
2012-11-09,108.704,551.216
2012-11-12,108.913,551.415
2012-11-13,108.962,551.457
2012-11-14,110.745,563.15
2012-11-15,113.536,572.116
2012-11-16,111.853,564.503
2012-11-19,105.464,534.387
2012-11-20,104.037,525.173
2012-11-21,103.031,518.243
2012-11-22,102.946,
2012-11-23,101.959,510.999
2012-11-26,103.691,513.637
2012-11-27,104.948,515.877
2012-11-28,103.816,508.951
2012-11-29,102.24,500.702
2012-11-30,101.399,500.2
2012-12-03,102.903,505.924
2012-12-04,103.061,501.27
2012-12-05,100.87,493.932
2012-12-06,100.643,489.718
2012-12-07,100.015,486.539
2012-12-10,99.172,480.923
2012-12-11,97.248,468.794
2012-12-12,96.628,468.941
2012-12-13,97.872,477.43
2012-12-14,98.554,480.472
2012-12-17,95.353,465.004
2012-12-18,92.72,451.596
2012-12-19,93.405,457.537
2012-12-20,92.876,455.253
2012-12-21,96.584,473.445
2012-12-24,97.215,475.122
2012-12-26,98.905,484.386
2012-12-27,98.828,486.562
2012-12-28,100.81,499.401
2012-12-31,99.552,490.844
2013-01-02,89.445,439.143
2013-01-03,89.991,444.202
2013-01-04,89.812,442.413
2013-01-07,89.402,440.886
2013-01-08,90.193,443.883
2013-01-09,91.28,445.156
2013-01-10,90.848,437.418
2013-01-11,91.691,443.811
2013-01-14,94.118,450.966
2013-01-15,93.525,446.793
2013-01-16,93.472,446.406
2013-01-17,92.521,440.701
2013-01-18,92.059,438.638
2013-01-21,92.085,
2013-01-22,91.511,436.902
2013-01-23,91.343,434.623
2013-01-24,91.748,435.656
2013-01-25,90.058,429.906
2013-01-28,91.074,433.09
2013-01-29,91.597,433.823
2013-01-30,95.519,448.639
2013-01-31,94.379,446.127
2013-02-01,91.713,434.412
2013-02-04,95.695,452.122
2013-02-05,94.139,444.571
2013-02-06,95.173,449.154
2013-02-07,95.511,449.402
2013-02-08,95.058,448.211
2013-02-11,95.385,444.739
2013-02-12,93.372,439.642
2013-02-13,91.987,435.6
2013-02-14,91.929,435.41
2013-02-15,93.0,438.624
2013-02-19,91.668,430.759
2013-02-20,93.775,441.217
2013-02-21,94.785,447.115
2013-02-22,92.822,436.075
2013-02-25,96.574,451.763
2013-02-26,95.954,446.086
2013-02-27,93.78,436.362
2013-02-28,94.453,440.649
2013-03-01,92.934,433.035
2013-03-04,91.501,422.102
2013-03-05,90.052,416.538
2013-03-06,90.557,418.189
2013-03-07,89.482,413.016
2013-03-08,87.538,404.528
2013-03-11,86.52,398.65
2013-03-12,86.837,399.431
2013-03-13,86.112,394.242
2013-03-14,85.393,387.913
2013-03-15,85.924,392.76
2013-03-18,87.556,397.825
2013-03-19,89.269,403.666
2013-03-20,89.31,394.698
2013-03-21,91.109,403.399
2013-03-22,90.686,398.883
2013-03-25,91.394,400.452
